,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11,0.37934393882751466,0.04626279549147262,0.051847219467163086,0.004122015362401141,0.09698713858610328,0.05192227942991948,10,2,12,"{'classifier__l2_regularization': 0.09698713858610328, 'classifier__learning_rate': 0.05192227942991948, 'classifier__max_bins': 10, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 12}",0.7928210727446431,0.7932022932022932,0.7873327873327873,0.7907452907452908,0.7922467922467923,0.7912696472543612,0.002138722494335653,300
12,0.17676095962524413,0.030652048217349303,0.028825807571411132,0.0009802116284848487,9.950958712087924e-06,2.0691507819428234,44,5,1,"{'classifier__l2_regularization': 9.950958712087924e-06, 'classifier__learning_rate': 2.0691507819428234, 'classifier__max_bins': 44, 'classifier__max_leaf_nodes': 5, 'classifier__min_samples_leaf': 1}",0.7988262590418999,0.7784602784602784,0.7738192738192738,0.762080262080262,0.7720447720447721,0.7770461690892972,0.01213076437608391,324
13,4.743346071243286,0.027425569661455332,0.06165604591369629,0.013226913516378835,0.005436760405155731,0.006040258509717881,47,139,4,"{'classifier__l2_regularization': 0.005436760405155731, 'classifier__learning_rate': 0.006040258509717881, 'classifier__max_bins': 47, 'classifier__max_leaf_nodes': 139, 'classifier__min_samples_leaf': 4}",0.8096082980756107,0.8117663117663118,0.806988806988807,0.8050778050778051,0.8071253071253072,0.8081133058067683,0.0023252680742684192,238
14,0.2462231159210205,0.02699181294121839,0.030027055740356447,0.0025322587331828884,8.1353065095585,8.306221146121544,56,41,12,"{'classifier__l2_regularization': 8.1353065095585, 'classifier__learning_rate': 8.306221146121544, 'classifier__max_bins': 56, 'classifier__max_leaf_nodes': 41, 'classifier__min_samples_leaf': 12}",0.7850416268595606,0.7818727818727819,0.7856947856947857,0.7923832923832924,0.7858312858312858,0.7861647545283412,0.0034259226543032245,310
15,0.35872540473937986,0.015121127470875165,0.04704275131225586,0.0049441911220635135,0.0001393942360642897,0.0077365594576422675,119,2,5,"{'classifier__l2_regularization': 0.0001393942360642897, 'classifier__learning_rate': 0.0077365594576422675, 'classifier__max_bins': 119, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 5}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
16,0.4001626968383789,0.08390414464584132,0.03643360137939453,0.002060320024863691,20.027521363578654,0.46739866578185135,5,5,4,"{'classifier__l2_regularization': 20.027521363578654, 'classifier__learning_rate': 0.46739866578185135, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 5, 'classifier__min_samples_leaf': 4}",0.8273508939538693,0.8329238329238329,0.8366093366093366,0.825006825006825,0.8299208299208299,0.8303623436829388,0.004087333896728477,188
17,1.744610357284546,0.09324345268198811,0.05124664306640625,0.011575952470519712,0.0001417209384047401,0.029614705841147282,15,40,9,"{'classifier__l2_regularization': 0.0001417209384047401, 'classifier__learning_rate': 0.029614705841147282, 'classifier__max_bins': 15, 'classifier__max_leaf_nodes': 40, 'classifier__min_samples_leaf': 9}",0.8467312679131977,0.8524433524433525,0.8497133497133497,0.844935844935845,0.8478023478023478,0.8483252325616185,0.0025763486113840376,115
18,0.12691478729248046,0.006437514445354702,0.029026508331298828,0.0017905640311809638,0.12238090947304914,8.177469548889718,2,2,10,"{'classifier__l2_regularization': 0.12238090947304914, 'classifier__learning_rate': 8.177469548889718, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 10}",0.3981165552067695,0.3876603876603877,0.3931203931203931,0.40895440895440893,0.4044499044499045,0.39846032987837277,0.007632464303459457,473
19,1.136396884918213,0.12934477325613344,0.05546479225158692,0.012365149153264626,0.02212840369212199,0.011697884395987214,18,22,50,"{'classifier__l2_regularization': 0.02212840369212199, 'classifier__learning_rate': 0.011697884395987214, 'classifier__max_bins': 18, 'classifier__max_leaf_nodes': 22, 'classifier__min_samples_leaf': 50}",0.837450525453801,0.8364728364728364,0.8442533442533443,0.8401583401583401,0.8381108381108381,0.839289176889832,0.0027604092858120417,159
20,0.2980953216552734,0.022764856542651684,0.038835334777832034,0.01023459868713478,2.899857646505634e-05,0.4588762066962519,4,6,18,"{'classifier__l2_regularization': 2.899857646505634e-05, 'classifier__learning_rate': 0.4588762066962519, 'classifier__max_bins': 4, 'classifier__max_leaf_nodes': 6, 'classifier__min_samples_leaf': 18}",0.8137027432782858,0.8170898170898171,0.8135408135408135,0.816953316953317,0.8181818181818182,0.8158937018088104,0.0019039608735742192,215
21,0.20046753883361818,0.02172845260387963,0.028460168838500978,0.0013239647840162427,1.5118316696003472e-05,1.8327600695046364,4,26,22,"{'classifier__l2_regularization': 1.5118316696003472e-05, 'classifier__learning_rate': 1.8327600695046364, 'classifier__max_bins': 4, 'classifier__max_leaf_nodes': 26, 'classifier__min_samples_leaf': 22}",0.8046949638324007,0.7953862953862953,0.7807807807807807,0.7944307944307945,0.754026754026754,0.7858639176914051,0.017652867324365582,312
22,2.9336658477783204,0.11893009562964664,0.044840764999389646,0.0018343958099788396,50.42541843009883,0.001729192644364874,25,70,44,"{'classifier__l2_regularization': 50.42541843009883, 'classifier__learning_rate': 0.001729192644364874, 'classifier__max_bins': 25, 'classifier__max_leaf_nodes': 70, 'classifier__min_samples_leaf': 44}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
23,1.204185914993286,0.01893634040513475,0.05601382255554199,0.016268162761765657,29.923695892752995,0.001222239528738129,5,24,2,"{'classifier__l2_regularization': 29.923695892752995, 'classifier__learning_rate': 0.001222239528738129, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 24, 'classifier__min_samples_leaf': 2}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
24,8.017031288146972,0.0626281078194024,0.052981996536254884,0.006532808162433546,3.4592638514561815,0.0013844534579167212,9,205,1,"{'classifier__l2_regularization': 3.4592638514561815, 'classifier__learning_rate': 0.0013844534579167212, 'classifier__max_bins': 9, 'classifier__max_leaf_nodes': 205, 'classifier__min_samples_leaf': 1}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
25,0.6409434795379638,0.03232853173610356,0.040869951248168945,0.0019110184234327244,1.01724955542056e-06,0.12384355858589836,71,9,6,"{'classifier__l2_regularization': 1.01724955542056e-06, 'classifier__learning_rate': 0.12384355858589836, 'classifier__max_bins': 71, 'classifier__max_leaf_nodes': 9, 'classifier__min_samples_leaf': 6}",0.8560120103725946,0.8621348621348621,0.8606333606333606,0.8547638547638547,0.8613158613158614,0.8589719898441068,0.002990903770720159,41
